id,congress,chamber,rollnumber,voteview_id,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
52672,114,1,1150,RH1141150,7/13/16,2016,7,13,2,450,228,199,0.224,-0.133,-0.336,-0.859,-38.734,HR5538,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1333 (Lamborn) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC.___. None of the funds made available by this Act may be used to implement or enforce the threatened species listing of the Preble's meadow",7,709,7,709
52673,114,1,1151,RH1141151,7/13/16,2016,7,13,2,451,197,231,0.214,-0.167,0.164,0.523,-94.162,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1337 (Murphy) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC.__. None of the funds made available by this Act may be used to carry out seismic airgun testing or seismic airgun surveys in the Eastern Gulf of Mexico Outer Continental Shelf Planning Area, the Straits of Florida Outer Continental Shelf Planning Area, or the South Atlantic Outer Continental Shelf Planning Area located within the exclusive economic zone (as defined in section 107 of title 46, United States Code) bordering the State of Florida.",7,710,7,701
52674,114,1,1152,RH1141152,7/13/16,2016,7,13,2,452,223,201,0.213,-0.172,-0.214,-0.339,-61.822,HR5538,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1338 (Newhouse) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. None of the funds made available by this Act may be used by the Secretary of the Interior to treat any gray wolf in any of the 48 contiguous States or the District of Columbia as an endangered species or threatened species under the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.) after June 13, 2017.",7,709,7,709
52675,114,1,1153,RH1141153,7/13/16,2016,7,13,2,453,195,223,0.377,-0.243,-0.262,-0.379,-78.708,HR5538,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 1342 (Palmer) to H.R. 5538: Amendment sought to prohibit funds to be used for the Environmental Protection Agency's Criminal Enforcement Division.,7,700,7,700
52676,114,1,1154,RH1141154,7/13/16,2016,7,13,2,454,219,203,0.296,-0.182,-0.294,-0.684,-53.958,HR5538,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1344 (Gosar) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. None of the funds made available by this Act may be used to treat the Mexican wolf (Canis lupus baileyi) as an endangered species or threatened species under the Endangered Species Act of 1973 (16 U.S.C. 1531 et seq.) or to implement a recovery plan for such species that applies in any area outside the historic range of such species.",7,709,7,709
52677,114,1,1155,RH1141155,7/13/16,2016,7,13,2,455,161,262,0.409,-0.011,-0.222,-0.246,-119.044,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1345 (Perry) to H.R. 5538:At the end of the bill, before the short title, insert the following: SEC. __. None of the funds made available by this Act may be used to develop, administer, purchase, acquire, or operate an unmanned aircraft system owned by the Department of Interior or the Environmental Protection Agency to perform surveying, mapping, or collecting remote sensing data.",7,700,7,700
52678,114,1,1156,RH1141156,7/13/16,2016,7,13,2,456,188,239,0.47,-0.445,-0.311,-0.46,-82.028,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1346 (Perry) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. Appropriations made in this Act for the Environmental Protection Agency are hereby reduced by 17 percent.",7,700,7,700
52680,114,1,1158,RH1141158,7/13/16,2016,7,13,2,458,170,257,0.339,-0.112,-0.167,0.069,-146.73,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1351 (Smith) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. None of the funds made available by this Act may be used to carry out the third sentence of section 107(f)(1) of the Comprehensive Environmental Response, Compensation, and Liability Act of 1980 (42 U.S.C. 9607(f)(1)) (relating to use of recovered sums by the United States Government without further appropriation).",7,700,7,700
52681,114,1,1159,RH1141159,7/13/16,2016,7,13,2,459,226,202,0.257,-0.137,-0.464,-0.76,-32.831,HR5538,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1353 (Smith) to H.R. 5538: Amendment prohibits the use of funds to pay legal fees under any lawsuit settlement regarding a case that arises under the Clean Air Act, the Clean Water Act, and the Endangered Species Act.",7,700,7,700
52682,114,1,1160,RH1141160,7/13/16,2016,7,13,2,460,237,191,0.033,0.056,-0.387,-1.471,-34.943,HR5538,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1355 (Young) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. None of the funds made available by this Act may be used to implement the Final Comprehensive Conservation Plan for the Arctic National Wildlife Refuge, Alaska for which notice of availability was published in the Federal Register on April 13, 2015 (80 Fed. 19678).",7,711,7,711
52685,114,1,1163,RH1141163,7/13/16,2016,7,13,2,463,193,235,0.186,-0.193,0.244,0.625,-46.238,HR5538,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 1361 (Beyer) to H.R. 5538: Amendment sought to prevent funds from being used to block science-based protections for imperiled wildlife that has or may need Endangered Species Act protections.,7,709,7,709
52686,114,1,1164,RH1141164,7/13/16,2016,7,13,2,464,194,234,0.229,-0.215,0.458,1.094,-25.211,HR5538,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 1362 (Beyer) to H.R. 5538: Amendment sought to require that no funds made available by this Act be used in contravention of Executive Order 13653 or Executive Order 13693.,7,705,7,705
52693,114,1,1171,RH1141171,7/14/16,2016,7,14,2,471,192,233,0.221,-0.217,0.473,1.154,-23.221,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1368 (Lowenthal) to H.R. 5538: At the end of the bill (before the short title), insert the following: SEC. __. None of the funds made available by this Act may be used in contravention of Secretarial Order 3289, issued by the Secretary of the Interior on September 14, 2009, and addressing the impacts of climate change on America's water, land, and other natural and cultural resources.",7,705,7,705
52694,114,1,1172,RH1141172,7/14/16,2016,7,14,2,472,191,236,0.211,-0.217,0.463,1.106,-22.966,HR5538,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 1369 (Pocan) to H.R. 5538: Amendment sought to protect the Administration's climate change and environmental sustainability executive order to ensure that no funds be used to weaken the Executive Order 13693.,7,705,7,705
52697,114,1,1175,RH1141175,7/14/16,2016,7,14,2,475,195,232,0.149,-0.225,0.195,0.19,-62.07,HR5538,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1375 (Norcross) to H.R. 5538: Amendment sought to redirect $15,282,000 within the Hazardous Substance Superfund account.",7,704,7,704
52708,114,1,1186,RH1141186,9/7/16,2016,9,7,2,486,155,262,0.39,0.097,-0.191,-0.163,-133.021,HR5063,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 1386 (Gosar) to H.R. 5063: Amendment sought to cap settlement payments for attorney fees provided in relation to environmental cases at $125 per hour.,7,700,7,700
52739,114,1,1217,RH1141217,9/14/16,2016,9,14,2,517,423,1,0,0,0,0,0,HR5620,Agreed to,NA,On Agreeing to the Amendment,NA,"H.Amdt. 1412 (Duffy) to H.R. 5620: Senate amendment inserts a complete new text entitled """"""""""""""""Eliminate, Neutralize, and Disrupt Wildlife Trafficking Act of 2016"""""""""""""""" and appears on page H5741 of the Congressional Record of September 21, 2016.",7,709,7,709
53010,115,1,12,RH1150012,1/5/17,2017,1,5,1,13,193,230,0.228,-0.382,0.657,1.05,-21.221,HR26,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 4 (Grijalva) to H.R. 26: Amendment sought to require an accounting of the greenhouse gas emission impacts associated with a rule as well as an analysis of the impacts on low-income and rural communities. Also, if the rule increases carbon dioxide",7,705,7,705
53013,115,1,15,RH1150015,1/5/17,2017,1,5,1,16,192,231,0.063,0.587,0.741,0.43,-9.809,HR26,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 7 (Conyers) to H.R. 26: Amendment sought to exempt rules that provide for reduction in the amount of lead in public drinking water.,7,701,7,701
53016,115,1,18,RH1150018,1/5/17,2017,1,5,1,19,190,235,0.017,0.045,0.715,-0.12,-0.246,HR26,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 11 (McNerney) to H.R. 26: Amendment sought to ensure that any rule intended to ensure the safety of natural gas or hazardous materials pipelines or prevent, mitigate, or reduce the impact of spills from such pipelines is not considered a """"""""""""""""major r",7,704,7,704
53039,115,1,41,RH1150041,1/11/17,2017,1,11,1,42,188,235,-0.029,0.109,0.663,0.641,-1.813,HR5,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 28 (Tonko) to H.R. 5: Amendment sought to ensure that any rules made under the """"""""""""""""Frank R. Lautenberg Chemical Safety for the 21st Century Act"""""""""""""""" are exempted.",7,704,7,704
53070,115,1,72,RH1150072,2/1/17,2017,2,1,1,73,228,194,0.054,0.065,-0.433,-1.376,-22.313,HJRES38,Passed,Disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule,On Passage,NA,H.J.Res. 38: Disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule.,7,711,7,711
53090,115,1,92,RH1150092,2/15/17,2017,2,15,1,93,233,190,0.018,0.035,-0.715,0.099,-0.252,HRES123,Passed,"Providing for consideration of H.J. Res. 43 and H.J. Res. 69, and providing for proceedings during the period from February 17, 2017, through February 24, 2017",On Ordering the Previous Question,NA,On Ordering the Previous Question: H.Res. 123: Providing for consideration of the joint resolution (H.J. Res. 43) providing for congressional ...,7,709,7,709
53091,115,1,93,RH1150093,2/15/17,2017,2,15,1,94,233,188,0.018,0.035,-0.715,0.099,-0.253,HRES123,Passed,"Providing for consideration of H.J. Res. 43 and H.J. Res. 69, and providing for proceedings during the period from February 17, 2017, through February 24, 2017",On Agreeing to the Resolution,NA,"H.Res. 123: Providing for consideration of the joint resolution (H.J. Res. 43) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule submitted by Secretary of Health and Human Services relating to compl",7,709,7,709
53107,115,1,109,RH1150109,3/1/17,2017,3,1,1,110,189,231,-0.069,0.241,0.575,1.038,-6.429,HR998,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 54 (Raskin) to H.R. 998: Amendment sought to exempt rules relating to the enforcement of the Clean Air Act.,7,705,7,705
53135,115,1,137,RH1150137,3/9/17,2017,3,9,1,138,233,186,0.014,0.042,-0.716,0.12,-0.193,HRES180,Passed,"Providing for consideration of H.R. 720, the Lawsuit Abuse Reduction Act of 2017; and providing for consideration of H.R. 985, the Fairness in Class Action Litigation Act of 2017",On Ordering the Previous Question,NA,H.Amdt. 69 (Deutch) to H.R. 985: Amendment sought to strike the provision on conflicts of interest.,7,708,7,708
53137,115,1,139,RH1150139,3/9/17,2017,3,9,1,140,182,227,-0.16,0.987,0.608,0.835,-14.521,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 70 (Deutch) to H.R. 985: Amendment sought to strike the fee determination based on equitable relief provision.,7,708,7,708
53138,115,1,140,RH1150140,3/9/17,2017,3,9,1,141,189,228,-0.022,1,0.294,0.15,-29.81,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 71 (Soto) to H.R. 985: Amendment sought to strike section 1721 to allow discovery to proceed while motions are pending.,7,708,7,708
53139,115,1,141,RH1150141,3/9/17,2017,3,9,1,142,192,230,-0.15,0.989,0.619,0.853,-15.968,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 71 (Soto) to H.R. 985: Amendment sought to strike section 1721 to allow discovery to proceed while motions are pending.,7,708,7,708
53140,115,1,142,RH1150142,3/9/17,2017,3,9,1,143,190,230,-0.11,0.992,0.656,0.773,-13.977,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 72 (Johnson) to H.R. 985: Amendment sought to exempt civil actions alleging fraud.,7,708,7,708
53141,115,1,143,RH1150143,3/9/17,2017,3,9,1,144,191,230,-0.068,0.633,0.595,0.96,-14.447,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 73 (Conyers) to H.R. 985: Amendment sought to exempt civil rights actions from the bill's class action provisions.,7,708,7,708
53142,115,1,144,RH1150144,3/9/17,2017,3,9,1,145,193,229,-0.052,0.874,0.709,0.861,-18.128,HR985,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 74 (Jackson Lee) to H.R. 985: Beginning on page 13, strike line 19 and all that follows through line 15 on page 14, and insert the following: """"""""""""""""(8) A trust described in paragraph (2) shall file with the bankruptcy court, not later than 60 days",7,708,7,708
53143,115,1,145,RH1150145,3/9/17,2017,3,9,1,146,193,228,-0.063,0.902,0.763,0.923,-18.482,HR985,Failed,NA,On Agreeing to the Amendment,NA,H.Amdt. 75 (Espaillat) to H.R. 985: Amendment sought to exempt a claimant who is or has been living in public housing or any dwelling unit for which rental assistance provided under section 8.,7,708,7,708
53144,115,1,146,RH1150146,3/9/17,2017,3,9,1,147,188,234,-0.008,0.542,0.687,0.534,-3.678,HR985,Failed,Fairness in Class Action Litigation Act,On Motion to Recommit with Instructions,NA,On Motion to Recommit with Instructions: H.R. 985: Fairness in Class Action Litigation and Furthering Asbestos Claim Transparency Act of 2017,7,708,7,708
53145,115,1,147,RH1150147,3/9/17,2017,3,9,1,148,220,201,-0.103,0.995,-0.374,-0.55,-41.467,HR985,Passed,Fairness in Class Action Litigation Act,On Passage,NA,H.R. 985: Fairness in Class Action Litigation and Furthering Asbestos Claim Transparency Act of 2017,7,708,7,708
53146,115,1,148,RH1150148,3/9/17,2017,3,9,1,149,189,233,0.276,-0.651,0.598,0.982,-11.876,HR725,Failed,NA,On Agreeing to the Amendment,NA,"H.Amdt. 66 (Soto) to H.R. 725: Amendment sought to create an exception for instances of public health risks, including byproducts of hydraulic fracturing, well stimulation, or any water contamination.",7,701,7,701
53194,115,1,196,RH1150196,3/28/17,2017,3,28,1,197,231,189,0.021,0.045,-0.715,0.119,-0.249,HRES229,Passed,"Providing for consideration of the bill H.R. 1430, the Honest and Open New EPA Science Treatment Act of 2017",On Ordering the Previous Question,NA,On Ordering the Previous Question: H.Res. 229: Providing for consideration of the bill (H.R. 1430) to prohibit the Environmental Protection ...,7,700,7,700
