,id,congress,chamber,rollnumber,voteview_id,voteview_id_1,voteview_id_2,date,year,month,day,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,pap_description,pap_majortopic,pap_subtopic,majortopic,subtopic
287,28521,102,2,406,RS1020406,"'RS1020406',","RS1020406,",6/23/92,1992,6,23,2,126,52,44,-0.031,-1,0.148,-0.017,-41.014,S2733,Motion to Table Agreed to,To strike section 1065 of the Manager's Amendment to S.2733.,On the Motion to Table,"(SENATE TABLED THE CHAFEE AMENDMENT NO. 2439 TO AMENDMENT NO. 2437, TO STRIKE SECTION 1065, RELATING TO THE TRANSPORTATION, TREATMENT, OR DISPOSAL OF MUNICIPAL SOLID WASTE OR SEWAGE SLUDGE.)","(SENATE TABLED THE CHAFEE AMENDMENT NO. 2439 TO AMENDMENT NO. 2437, TO STRIKE SECTION 1065, RELATING TO THE TRANSPORTATION, TREATMENT, OR DISPOSAL OF MUNICIPAL SOLID WASTE OR SEWAGE SLUDGE.",7,704,7,704
288,28524,102,2,409,RS1020409,"'RS1020409',","RS1020409,",6/24/92,1992,6,24,2,129,54,42,0.065,-0.997,0.173,0.038,-36.765,S2733,Motion to Table Agreed to,To provide for an effective date for the method of computing liability for certain releases or threatened releases of hazardous materials.,On the Motion to Table,"(SENATE TABLED THE BROWN AMENDMENT NO. 2443 TO AMENDMENT NO. 2437, TO PROVIDE FOR AN EFFECTIVE DATE FOR THE METHOD OF COMPUTING LIABILITY FOR CERTAIN RELEASES OR THREATENED RELEASES OF HAZARDOUS MATERIALS.)","(SENATE TABLED THE BROWN AMENDMENT NO. 2443 TO AMENDMENT NO. 2437, TO PROVIDE FOR AN EFFECTIVE DATE FOR THE METHOD OF COMPUTING LIABILITY FOR CERTAIN RELEASES OR THREATENED RELEASES OF HAZARDOUS MATERIALS.",7,704,7,704
289,28544,102,2,429,RS1020429,"'RS1020429',","RS1020429,",7/22/92,1992,7,22,2,149,60,31,-0.1,0.359,-0.048,0.261,-48.446,S2877,Motion to Table Agreed to,"To grant the Governor of a State the authority to prohibit, limit, or impose a differential fee on, the disposal of out-of-State municipal waste.",On the Motion to Table,"S.2877 BY BAUCUS (D-MT) -- INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992 (SENATE TABLED THE REID AMENDMENT NO. 2739, TO GRANT TO THE GOVERNOR OF THE STATE A AUTHORITY TO PROHIBIT, LIMIT, OR IMPOSE FEES OUT-OF-STATE MUNICIPAL WASTE, AND TO CONTINUE CURRENT SOLID WASTE PLANS APPROVED BY THE ENVIRONMENTAL PROTECTION AGENCY.)","INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992 (SENATE TABLED THE REID AMENDMENT NO. 2739, TO GRANT TO THE GOVERNOR OF THE STATE A AUTHORITY TO PROHIBIT, LIMIT, OR IMPOSE FEES OUT-OF-STATE MUNICIPAL WASTE, AND TO CONTINUE CURRENT SOLID WASTE P",7,703,7,703
290,28548,102,2,431,RS1020431,"'RS1020431',","RS1020431,",7/23/92,1992,7,23,2,151,89,2,0.78,0.626,0.263,-0.117,-10.274,S2877,Bill Passed,"A bill entitled the """"""""""""""""Interstate Transportation on Municipal Waste Act of 1992"""""""""""""""".",On Passage of the Bill,".2877 BY BAUCUS (D-MT) -- INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992 (SENATE PASSED S. 2877, INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992.)","INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992 (SENATE PASSED S. 2877, INTERSTATE TRANSPORTATION OF MUNICIPAL WASTE ACT OF 1992.",7,703,7,703
291,28596,102,2,456,RS1020456,"'RS1020456',","RS1020456,",8/6/92,1992,8,6,2,176,60,35,-0.092,0.996,0.285,0.254,-23.441,HR5503,Motion to Table Agreed to,"To allow salvage timber sales in Habitat Conservation Areas and other habitat for the northern spotted owl on forests in Washington, Oregon, and California.",On the Motion to Table,"(SENATE TABLED THE GORTON MODIFIED AMENDMENT NO. 2904, TO ALLOW SALVAGE TIMBER SALES IN HABITAT CONSERVATION AREAS AND OTHER HABITAT FOR THE NORTHERN SPOTTED OWL ON FORESTS IN WASHINGTON, OREGON, AND CALIFORNIA.)","(SENATE TABLED THE GORTON MODIFIED AMENDMENT NO. 2904, TO ALLOW SALVAGE TIMBER SALES IN HABITAT CONSERVATION AREAS AND OTHER HABITAT FOR THE NORTHERN SPOTTED OWL ON FORESTS IN WASHINGTON, OREGON, AND CALIFORNIA.",7,709,7,709
292,28630,102,2,475,RS1020475,"'RS1020475',","RS1020475,",9/9/92,1992,9,9,2,195,43,53,0.094,-0.258,-0.189,-0.355,-33.87,HR5679,Motion to Table Failed,To modify the implementation schedule of the Safe Drinking Water Act.,On the Motion to Table,"(SENATE FAILED TO TABLE THE CHAFEE AMENDMENT NO. 2965 TO AMENDMENT NO. 2964, TO MODIFY THE IMPLEMENTATION SCHEDULE OF THE SAFE DRINKING WATER ACT.)","(SENATE FAILED TO TABLE THE CHAFEE AMENDMENT NO. 2965 TO AMENDMENT NO. 2964, TO MODIFY THE IMPLEMENTATION SCHEDULE OF THE SAFE DRINKING WATER ACT.",7,701,7,701
293,29157,103,2,106,RS1030106,"'RS1030106',","RS1030106,",4/27/93,1993,4,27,1,106,54,42,-0.009,-0.001,0.74,-0.141,-2.716,S171,Motion to Table Agreed to,In the nature of a substitute.,On the Motion to Table,"S.171 BY GLENN (D-OH) -- DEPARTMENT OF THE ENVIRONMENT ACT OF 1993 (SENATE TABLED THE ROTH AMENDMENT NO. 324, IN THE NATURE OF A SUBSTITUTE.)","DEPARTMENT OF THE ENVIRONMENT ACT OF 1993 SENATE TABLED THE ROTH AMENDMENT NO. 324, IN THE NATURE OF A SUBSTITUTE.",7,798,7,798
294,29167,103,2,111,RS1030111,"'RS1030111',","RS1030111,",4/29/93,1993,4,29,1,111,95,3,-0.624,0.781,-0.246,0.013,-13.78,S171,Amendment Agreed to,Relating to the risk to the health and safety of individual members of the public addressed by the regulation and its affect on human health or the environment.,On the Amendment,"(SENATE AGREED TO JOHNSTON MODIFIED AMENDMENT NO. 334, RELATING TO THE RISK TO THE HEALTH AND SAFETY OF INDIVIDUAL MEMBERS OF THE PUBLIC ADDRESSED BY THE REGULATION AND ITS AFFECT ON HUMAN HEALTH OR THE ENVIRONMENT.)","SENATE AGREED TO JOHNSTON MODIFIED AMENDMENT NO. 334, RELATING TO THE RISK TO THE HEALTH AND SAFETY OF INDIVIDUAL MEMBERS OF THE PUBLIC ADDRESSED BY THE REGULATION AND ITS AFFECT ON HUMAN HEALTH OR THE ENVIRONMENT.",7,798,7,798
295,29169,103,2,112,RS1030112,"'RS1030112',","RS1030112,",4/29/93,1993,4,29,1,112,70,26,0.228,0.169,0.247,0.12,-21.224,S171,Motion to Table Agreed to,"To establish an Office of Environmental Justice, and for other purposes.",On the Motion to Table,"(SENATE TABLED HATCH AMENDMENT NO. 337, TO INSTITUTE ACCOUNTABILITY IN THE DEPARTMENT'S REGULATORY PROCESS AND ESTABLISH A PROGRAM FOR THE SYSTEMATIC SELECTION OF REGULATORY PRIORITIES.)","SENATE TABLED HATCH AMENDMENT NO. 337, TO INSTITUTE ACCOUNTABILITY IN THE DEPARTMENT'S REGULATORY PROCESS AND ESTABLISH A PROGRAM FOR THE SYSTEMATIC SELECTION OF REGULATORY PRIORITIES.",7,700,7,700
296,29173,103,2,114,RS1030114,"'RS1030114',","RS1030114,",5/4/93,1993,5,4,1,114,79,15,0.435,0.201,0.165,0.037,-27.804,S171,Bill Passed,"An Act to establish the Department of Environmental Protection, provide for a Bureau of Environmental Statistics and a Presidential Commission on Improving Environmental Protection, and for other purposes.",On Passage of the Bill,"(SENATE PASSED S. 171, TO ESTABLISH THE DEPARTMENT OF ENVIRONMENTAL PROTECTION, AND PROVIDE FOR A BUREAU OF ENVIRONMENTAL STATISTICS AND A PRESIDENTIAL COMMISSION ON IMPROVING ENVIRONMENTAL PROTECTION.)","SENATE PASSED S. 171, TO ESTABLISH THE DEPARTMENT OF ENVIRONMENTAL PROTECTION, AND PROVIDE FOR A BUREAU OF ENVIRONMENTAL STATISTICS AND A PRESIDENTIAL COMMISSION ON IMPROVING ENVIRONMENTAL PROTECTION.",7,700,7,700
297,30036,103,2,95,RS1030095,"'RS1030095',","RS1030095,",4/1/93,1993,4,1,1,95,55,44,-0.045,0.016,0.735,-0.356,-1.332,HR1335,Motion to Table Agreed to,"A bill making emergency supplemental appropriations for the fiscal year ending September 30, 1993, and for other purposes.",On the Motion to Table,"H.R.1335 BY NATCHER (D-KY) -- EMERGENCY SUPPLEMENTAL APPROPRIATIONS, FISCAL YEAR 1993, PROVISION (PUB. L. 103-24, APPROVED 4/23/93) (SENATE TABLED THE BOND AMENDMENT NO. 291 TO AMENDMENT NO. 283, TO REDUCE THE LEVEL OF FUNDING FOR CERTAIN ACTIVITIES OF THE ENVIRONMENTAL PROTECTION AGENCY.)","EMERGENCY SUPPLEMENTAL APPROPRIATIONS, FISCAL YEAR 1993, PROVISION PUB. L. 103-24, APPROVED 4/23/93 SENATE TABLED THE BOND AMENDMENT NO. 291 TO AMENDMENT NO. 283, TO REDUCE THE LEVEL OF FUNDING FOR CERTAIN ACTIVITIES OF THE ENVIRONMENTAL PROTECTION AGEN",7,700,7,700
298,30313,103,2,503,RS1030503,"'RS1030503',","RS1030503,",5/11/94,1994,5,11,2,108,85,14,0.558,-0.83,0.167,0.053,-31.643,S978,Bill Passed,"A bill to establish programs to promote environmental technology, and for other purposes.",On Passage of the Bill,"S.978 BY BAUCUS (D-MT) -- NATIONAL ENVIRONMENTAL TECHNOLOGY ACT OF 1994 (SENATE PASSED S. 978, TO ESTABLISH PROGRAMS TO PROMOTE ENVIRONMENTAL TECHNOLOGY, AS AMENDED.)","NATIONAL ENVIRONMENTAL TECHNOLOGY ACT OF 1994 SENATE PASSED S. 978, TO ESTABLISH PROGRAMS TO PROMOTE ENVIRONMENTAL TECHNOLOGY, AS AMENDED.",7,798,7,798
299,30319,103,2,509,RS1030509,"'RS1030509',","RS1030509,",5/17/94,1994,5,17,2,114,75,23,-0.587,-0.756,-0.098,0.039,-52.633,S2019,Motion to Table Agreed to,To provide for the transfer of funds for the construction of a treatment works to provide treatment of municipal sewage and industrial waste in the United States-Mexico border area.,On the Motion to Table,"S.2019 BY BAUCUS (D-MT) -- SAFE DRINKING WATER ACT AMENDMENTS OF 1994 PRIVATE PROPERTY RIGHTS ACT OF 1994 DEPARTMENT OF THE ENVIRONMENTAL PROTECTION ACT OF 1994 (SENATE TABLED THE DECONCINI AMENDMENT NO. 1711, TO PROVIDE FOR THE TRANSFER OF FUNDS FOR THE CONSTRUCTION OF A TREATMENT WORKS TO PROVIDE TREATMENT OF MUNICIPAL SEWAGE AND INDUSTRIAL WASTE IN THE UNITED STATES-MEXICO BORDER AREA.)","SAFE DRINKING WATER ACT AMENDMENTS OF 1994 PRIVATE PROPERTY RIGHTS ACT OF 1994 DEPARTMENT OF THE ENVIRONMENTAL PROTECTION ACT OF 1994 SENATE TABLED THE DECONCINI AMENDMENT NO. 1711, TO PROVIDE FOR THE TRANSFER OF FUNDS FOR THE CONSTRUCTION OF A TREATMEN",7,701,7,701
300,30320,103,2,510,RS1030510,"'RS1030510',","RS1030510,",5/17/94,1994,5,17,2,115,56,43,-0.007,0.022,0.27,0.358,-22.326,S2019,Motion to Table Agreed to,To prohibit the assessment or collection of penalties against a community if the noncompliance of the community with the Safe Drinking Water Act results from an unfunded Federal mandate.,On the Motion to Table,"(SENATE TABLED THE GREGG AMENDMENT NO. 1712, TO PROHIBIT THE ASSESSMENT OR COLLECTION OF PENALTIES AGAINST A COMMUNITY IF THE NONCOMPLIANCE OF THE COMMUNITY WITH THE SAFE DRINKING WATER ACT RESULTS FROM AN UNFUNDED FEDERAL MANDATE.)","SENATE TABLED THE GREGG AMENDMENT NO. 1712, TO PROHIBIT THE ASSESSMENT OR COLLECTION OF PENALTIES AGAINST A COMMUNITY IF THE NONCOMPLIANCE OF THE COMMUNITY WITH THE SAFE DRINKING WATER ACT RESULTS FROM AN UNFUNDED FEDERAL MANDATE.",7,701,7,701
301,30322,103,2,512,RS1030512,"'RS1030512',","RS1030512,",5/18/94,1994,5,18,2,117,90,8,-0.029,-0.985,-0.069,-0.557,-20.352,S2019,Amendment Agreed to,To require risk assessment and cost-benefit analysis regarding major human health or environmental regulations promulgated by the Environmental Protection Agency.,On the Amendment,"(SENATE AGREED TO JOHNSTON AMENDMENT NO. 1720, TO REQUIRE RISK ASSESSMENT AND COST-BENEFIT ANALYSIS REGARDING MAJOR HUMAN HEALTH OR ENVIRONMENTAL REGULATIONS PROMULGATED BY THE ENVIRONMENTAL PROTECTION AGENCY.)","SENATE AGREED TO JOHNSTON AMENDMENT NO. 1720, TO REQUIRE RISK ASSESSMENT AND COST-BENEFIT ANALYSIS REGARDING MAJOR HUMAN HEALTH OR ENVIRONMENTAL REGULATIONS PROMULGATED BY THE ENVIRONMENTAL PROTECTION AGENCY.",7,700,7,700
302,30326,103,2,516,RS1030516,"'RS1030516',","RS1030516,",5/18/94,1994,5,18,2,121,28,67,0.214,0.047,-0.353,-0.192,-14.219,S2019,Amendment Rejected,To permit each State to determine the drinking water regulations that shall apply in the State.,On the Amendment,"(SENATE REJECTED WALLOP AMENDMENT NO. 1721, TO PERMIT EACH STATE TO DETERMINE THE DRINKING WATER REGULATIONS THAT SHALL APPLY IN THE STATE.)","SENATE REJECTED WALLOP AMENDMENT NO. 1721, TO PERMIT EACH STATE TO DETERMINE THE DRINKING WATER REGULATIONS THAT SHALL APPLY IN THE STATE.",7,701,7,701
303,30327,103,2,517,RS1030517,"'RS1030517',","RS1030517,",5/19/94,1994,5,19,2,122,95,3,0.316,0.949,0.163,0.471,-7.823,S2019,Bill Passed,"An original bill to reauthorize and amend title XIV of the Public Health Service Act (commonly known as the """"""""""""""""Safe Drinking Water Act""""""""""""""""), and for other purposes.",On Passage of the Bill,"(SENATE PASSED S. 2019, TO REAUTHORIZE AND AMEND TITLE XIV OF THE PUBLIC HEALTH SERVICE ACT (COMMONLY KNOWN AS THE """"""""""""""""SAFE DRINKING WATER ACT""""""""""""""""), AS AMENDED.)",", AS AMENDED.",7,701,7,701
304,30334,103,2,528,RS1030528,"'RS1030528',","RS1030528,",5/25/94,1994,5,25,2,133,97,1,0,0,0,0,0,S729,Bill Passed,"A bill to amend the Toxic Substances Control Act to reduce the levels of lead in the environment, and for other purposes.",On Passage of the Bill,"S.729 BY REID (D-NV) -- LEAD EXPOSURE REDUCTION ACT OF 1994 (SENATE PASSED S. 729, TO AMEND THE TOXIC SUBSTANCES CONTROL ACT TO REDUCE THE LEVELS OF LEAD IN THE ENVIRONMENT, AS AMENDED.)","LEAD EXPOSURE REDUCTION ACT OF 1994 SENATE PASSED S. 729, TO AMEND THE TOXIC SUBSTANCES CONTROL ACT TO REDUCE THE LEVELS OF LEAD IN THE ENVIRONMENT, AS AMENDED.",7,708,7,708
305,30503,103,2,656,RS1030656,"'RS1030656',","RS1030656,",8/4/94,1994,8,4,2,261,37,60,0.526,0.71,-0.096,0.166,-55.091,HR4624,Amendment Rejected,To redistribute water infrastructure/State revolving funds on an equitable basis.,On the Amendment,"(SENATE REJECTED SMITH AMENDMENT NO. 2455 TO COMMITTEE AMENDMENT ON PAGE 60, TO REDISTRIBUTE WATER INFRASTRUCTURE/STATE REVOLVING FUNDS ON AN EQUITABLE BASIS.)","SENATE REJECTED SMITH AMENDMENT NO. 2455 TO COMMITTEE AMENDMENT ON PAGE 60, TO REDISTRIBUTE WATER INFRASTRUCTURE/STATE REVOLVING FUNDS ON AN EQUITABLE BASIS.",7,701,7,701
306,30975,104,2,106,RS1040106,"'RS1040106',","RS1040106,",3/16/95,1995,3,16,1,106,38,60,-0.125,-0.992,0.404,0.037,-14.972,HR889,Motion to Table Failed,To rescind fiscal year 1995 funding for listing of species as threatened or endangered and for designation of critical habitat under the Endangered Species Act of 1973.,On the Motion to Table,"(SENATE FAILED TO TABLE HUTCHISON AMENDMENT NO. 336, TO RESCIND FISCAL YEAR 1995 FUNDING FOR LISTING OF SPECIES AS THREATENED OR ENDANGERED AND FOR DESIGNATION OF CRITICAL HABITAT UNDER THE ENDANGERED SPECIES ACT OF 1973.)","SENATE FAILED TO TABLE HUTCHISON AMENDMENT NO. 336, TO RESCIND FISCAL YEAR 1995 FUNDING FOR LISTING OF SPECIES AS THREATENED OR ENDANGERED AND FOR DESIGNATION OF CRITICAL HABITAT UNDER THE ENDANGERED SPECIES ACT OF 1973.",7,709,7,709
307,30977,104,2,107,RS1040107,"'RS1040107',","RS1040107,",3/16/95,1995,3,16,1,107,42,57,-0.115,-0.993,0.379,-0.056,-11.539,HR889,Decision of Chair Not Sustained,To rescind fiscal year 1995 funding for listing of species as threatened or endangered and for designation of critical habitat under the Endangered Species Act of 1973.,On the Decision of the Chair,"(UPON APPEAL, SENATE FAILED TO SUSTAIN THE RULING OF THE CHAIR THAT HUTCHISON AMENDMENT NO. 336, TO RESCIND FISCAL YEAR 1995 FUNDING FOR LISTING OF SPECIES AS THREATENED OR ENDANGERED AND FOR DESIGNATION OF CRITICAL HABITAT UNDER THE ENDANGERED SPECIES ACT OF 1973, IS IN VIOLATION OF RULE XVI OF THE STANDING RULES OF THE SENATE.)","UPON APPEAL, SENATE FAILED TO SUSTAIN THE RULING OF THE CHAIR THAT HUTCHISON AMENDMENT NO. 336, TO RESCIND FISCAL YEAR 1995 FUNDING FOR LISTING OF SPECIES AS THREATENED OR ENDANGERED AND FOR DESIGNATION OF CRITICAL HABITAT UNDER THE ENDANGERED SPECIES A",7,709,7,709
308,31085,104,2,162,RS1040162,"'RS1040162',","RS1040162,",5/11/95,1995,5,11,1,162,79,21,0.51,-0.835,0.096,-0.07,-47.835,S534,Motion to Table Agreed to,To authorize flow control for a limited period of time to ensure that States and political subdivisions are able to service debts incurred for the construction of solid waste management facilities prior to the Carbone decision.,On the Motion to Table,"S.534 BY SMITH, ROBERT C. (R-NH) -- INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE ACT OF 1995 MUNICIPAL SOLID WASTE FLOW CONTROL ACT OF 1995 (SENATE TABLED KYL AMENDMENT NO. 769, TO AUTHORIZE FLOW CONTROL FOR A LIMITED PERIOD OF TIME TO ENSURE THAT STATES AND POLITICAL SUBDIVISIONS ARE ABLE TO SERVICE DEBTS INCURRED FOR THE CONSTRUCTION OF SOLID WASTE MANAGEMENT FACILITIES PRIOR TO THE CARBONE DECISION.)","S.534 BY SMITH, ROBERT C. R-NH -- INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE ACT OF 1995 MUNICIPAL SOLID WASTE FLOW CONTROL ACT OF 1995 SENATE TABLED KYL AMENDMENT NO. 769, TO AUTHORIZE FLOW CONTROL FOR A LIMITED PERIOD OF TIME TO ENSURE THAT S",7,703,7,703
309,31089,104,2,164,RS1040164,"'RS1040164',","RS1040164,",5/11/95,1995,5,11,1,164,46,51,0.128,0.992,-0.13,0.029,-46.13,S534,Motion to Table Failed,To provide flow control authority to certain solid waste districts.,On the Motion to Table,"(SENATE FAILED TO TABLE JEFFORDS/LEAHY MODIFIED AMENDMENT NO. 867, TO PROVIDE FLOW CONTROL AUTHORITY TO CERTAIN SOLID WASTE DISTRICTS.)","SENATE FAILED TO TABLE JEFFORDS/LEAHY MODIFIED AMENDMENT NO. 867, TO PROVIDE FLOW CONTROL AUTHORITY TO CERTAIN SOLID WASTE DISTRICTS.",7,703,7,703
310,31091,104,2,165,RS1040165,"'RS1040165',","RS1040165,",5/12/95,1995,5,12,1,165,50,47,0.103,0.137,-0.309,0.23,-8.93,S534,Cloture Motion Rejected,"A bill to amend the Solid Waste Disposal Act to provide authority for States to limit the interstate transportation of municipal solid waste, and for other purposes.",On the Cloture Motion,"(THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE FAILED TO CLOSE FURTHER DEBATE ON THE COMMITTEE AMENDMENT IN THE NATURE OF A SUBSTITUTE.)","THREE-FIFTHS OF THOSE SENATORS DULY CHOSEN AND SWORN NOT HAVING VOTED IN THE AFFIRMATIVE, SENATE FAILED TO CLOSE FURTHER DEBATE ON THE COMMITTEE AMENDMENT IN THE NATURE OF A SUBSTITUTE.",7,703,7,703
311,31093,104,2,166,RS1040166,"'RS1040166',","RS1040166,",5/12/95,1995,5,12,1,166,79,17,-0.398,0.07,-0.15,0.201,-33.298,S534,Motion to Table Agreed to,"To amend the definition of """"""""""""""""municipal solid waste"""""""""""""""" to include industrial waste regardless of whether the industrial waste is physically and chemically identical to other municipal solid waste.,",On the Motion to Table,"(SENATE TABLED DORGAN AMENDMENT NO. 914, TO AMEND THE DEFINITION OF """"""""""""""""MUNICIPAL SOLID WASTE"""""""""""""""" TO INCLUDE INDUSTRIAL WASTE REGARDLESS OF WHETHER THE INDUSTRIAL WASTE IS PHYSICALLY AND CHEMICALLY IDENTICAL TO OTHER MUNICIPAL SOLID WASTE.)",TO INCLUDE INDUSTRIAL WASTE REGARDLESS OF WHETHER THE INDUSTRIAL WASTE IS PHYSICALLY AND CHEMICALLY IDENTICAL TO OTHER MUNICIPAL SOLID WASTE.,7,703,7,703
312,31097,104,2,168,RS1040168,"'RS1040168',","RS1040168,",5/16/95,1995,5,16,1,168,54,45,-0.403,-0.915,-0.102,0.219,-54.397,S534,Motion to Table Agreed to,"To permit a political subdivision of a State to exercise flow control authority for municipal solid waste, and for voluntarily relinquished recyclable material that is generated within its jurisdiction prior to January 1, 1990.",On the Motion to Table,"S.534 BY SMITH, ROBERT C. (R-NH) -- INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE ACT OF 1995 MUNICIPAL SOLID WASTE FLOW CONTROL ACT OF 1995 (SENATE TABLED MURRAY/GORTON AMENDMENT NO. 1079, TO PERMIT A POLITICAL SUBDIVISION OF A STATE TO EXERCISE FLOW CONTROL AUTHORITY FOR MUNICIPAL SOLID WASTE, AND FOR VOLUNTARILY RELINQUISHED RECYCLABLE MATERIAL THAT IS GENERATED WITHIN ITS JURISDICTION PRIOR TO JANUARY 1, 1990.)","INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE ACT OF 1995 MUNICIPAL SOLID WASTE FLOW CONTROL ACT OF 1995 SENATE TABLED MURRAY/GORTON AMENDMENT NO. 1079, TO PERMIT A POLITICAL SUBDIVISION OF A STATE TO EXERCISE FLOW CONTROL AUTHORITY FOR MUNICIPAL SOL",7,703,7,703
313,31099,104,2,169,RS1040169,"'RS1040169',","RS1040169,",5/16/95,1995,5,16,1,169,94,6,0.947,-0.029,0.251,-0.832,-17.481,S534,Bill Passed,"A bill to amend the Solid Waste Disposal Act to provide authority for States to limit the interstate transportation of municipal solid waste, and for other purposes.",On Passage of the Bill,"(SENATE PASSED S. 534, TO AMEND THE SOLID WASTE DISPOSAL ACT TO PROVIDE AUTHORITY FOR STATES TO LIMIT THE INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE.)","SENATE PASSED S. 534, TO AMEND THE SOLID WASTE DISPOSAL ACT TO PROVIDE AUTHORITY FOR STATES TO LIMIT THE INTERSTATE TRANSPORTATION OF MUNICIPAL SOLID WASTE.",7,703,7,703
314,31356,104,2,303,RS1040303,"'RS1040303',","RS1040303,",7/12/95,1995,7,12,1,303,50,48,0.049,-0.286,-0.607,-0.464,-9.117,S343,Motion to Table Agreed to,To protect the public from the dangers of Cryptosporidium and other drinking water hazards by ensuring timely completion of rulemaking to protect the safety of drinking water from microbial and other risks.,On the Motion to Table,"(SENATE TABLED KOHL AMENDMENT NO. 1506 TO AMENDMENT NO. 1487, TO PROTECT THE PUBLIC FROM THE DANGERS OF CRYPTOSPORIDIUM AND OTHER DRINKING WATER HAZARDS BY ENSURING TIMELY COMPLETION OF RULEMAKING TO PROTECT THE SAFETY OF DRINKING WATER FROM MICROBIAL AND OTHER RISKS.)","SENATE TABLED KOHL AMENDMENT NO. 1506 TO AMENDMENT NO. 1487, TO PROTECT THE PUBLIC FROM THE DANGERS OF CRYPTOSPORIDIUM AND OTHER DRINKING WATER HAZARDS BY ENSURING TIMELY COMPLETION OF RULEMAKING TO PROTECT THE SAFETY OF DRINKING WATER FROM MICROBIAL AN",7,701,7,701
315,31362,104,2,306,RS1040306,"'RS1040306',","RS1040306,",7/13/95,1995,7,13,1,306,50,48,-0.179,0.96,-0.515,-0.582,-15.867,S343,Motion to Table Agreed to,To strike the provisions relating to the toxic release inventory review.,On the Motion to Table,"(SENATE TABLED LAUTENBERG AMENDMENT NO. 1535 TO AMENDMENT NO. 1487, TO STRIKE THE PROVISIONS RELATING TO THE TOXIC RELEASE INVENTORY REVIEW.)","SENATE TABLED LAUTENBERG AMENDMENT NO. 1535 TO AMENDMENT NO. 1487, TO STRIKE THE PROVISIONS RELATING TO THE TOXIC RELEASE INVENTORY REVIEW.",7,704,7,704
316,31511,104,2,376,RS1040376,"'RS1040376',","RS1040376,",8/9/95,1995,8,9,1,376,50,48,0.053,-0.064,0.247,0.213,-19.911,HR1977,Motion to Table Agreed to,"To save the American taxpayers $968,000.",On the Motion to Table,"(SENATE TABLED HELMS MODIFIED AMENDMENT NO. 2309, TO PROHIBIT THE USE OF FUNDS TO IMPLEMENT THE RED WOLF REINTRODUCTION PROGRAM.)","SENATE TABLED HELMS MODIFIED AMENDMENT NO. 2309, TO PROHIBIT THE USE OF FUNDS TO IMPLEMENT THE RED WOLF REINTRODUCTION PROGRAM.",7,709,7,709
