group,congress,chamber,icpsr,bioname,party_code,state_abbrev,district_code,coord1D,correctYea,wrongYea,correctNay,wrongNay,GMP,CC,se1D
7,107,House,29731,"DELAHUNT, Bill",D,MA,10,0.033417907,38,1,28,3,0.895537615,0.942857143,0
7,108,House,29731,"DELAHUNT, Bill",D,MA,10,0.033417907,38,1,28,3,0.895537615,0.942857143,0
7,109,House,29731,"DELAHUNT, Bill",D,MA,10,0.033417907,38,1,28,3,0.895537615,0.942857143,0
7,106,House,29360,"STUPAK, Bart T.",D,MI,1,0.285616696,28,5,25,8,0.642718792,0.803030303,0
7,107,House,29360,"STUPAK, Bart T.",D,MI,1,0.285616696,28,5,25,8,0.642718792,0.803030303,0
7,108,House,29360,"STUPAK, Bart T.",D,MI,1,0.285616696,28,5,25,8,0.642718792,0.803030303,0
7,109,House,29360,"STUPAK, Bart T.",D,MI,1,0.285616696,28,5,25,8,0.642718792,0.803030303,0
7,106,House,29361,"HOEKSTRA, Peter",R,MI,2,0.827151299,37,0,32,2,0.891932666,0.971830986,0
7,107,House,29361,"HOEKSTRA, Peter",R,MI,2,0.827151299,37,0,32,2,0.891932666,0.971830986,0
7,108,House,29361,"HOEKSTRA, Peter",R,MI,2,0.827151299,37,0,32,2,0.891932666,0.971830986,0
7,109,House,29361,"HOEKSTRA, Peter",R,MI,2,0.827151299,37,0,32,2,0.891932666,0.971830986,0
7,106,House,29362,"EHLERS, Vernon James",R,MI,3,0.440480143,29,7,22,12,0.622012258,0.728571429,0
7,107,House,29362,"EHLERS, Vernon James",R,MI,3,0.440480143,29,7,22,12,0.622012258,0.728571429,0
7,108,House,29362,"EHLERS, Vernon James",R,MI,3,0.440480143,29,7,22,12,0.622012258,0.728571429,0
7,109,House,29362,"EHLERS, Vernon James",R,MI,3,0.440480143,29,7,22,12,0.622012258,0.728571429,0
7,106,House,29124,"CAMP, David Lee",R,MI,4,0.674460649,33,3,29,4,0.800437093,0.898550725,0
7,107,House,29124,"CAMP, David Lee",R,MI,4,0.674460649,33,3,29,4,0.800437093,0.898550725,0
7,108,House,29124,"CAMP, David Lee",R,MI,4,0.674460649,33,3,29,4,0.800437093,0.898550725,0
7,109,House,29124,"CAMP, David Lee",R,MI,4,0.674460649,33,3,29,4,0.800437093,0.898550725,0
7,106,House,29363,"BARCIA, James A.",D,MI,5,0.394761711,14,6,17,9,0.601138592,0.673913043,0
7,107,House,29363,"BARCIA, James A.",D,MI,5,0.394761711,14,6,17,9,0.601138592,0.673913043,0
7,106,House,15446,"UPTON, Frederick Stephen",R,MI,6,0.504680753,34,1,26,10,0.677453339,0.845070423,0
7,107,House,15446,"UPTON, Frederick Stephen",R,MI,6,0.504680753,34,1,26,10,0.677453339,0.845070423,0
7,108,House,15446,"UPTON, Frederick Stephen",R,MI,6,0.504680753,34,1,26,10,0.677453339,0.845070423,0
7,109,House,15446,"UPTON, Frederick Stephen",R,MI,6,0.504680753,34,1,26,10,0.677453339,0.845070423,0
7,106,House,29364,"SMITH, Nick H.",R,MI,7,0.860712945,25,4,15,4,0.64518702,0.833333333,0
7,107,House,29364,"SMITH, Nick H.",R,MI,7,0.860712945,25,4,15,4,0.64518702,0.833333333,0
7,108,House,29364,"SMITH, Nick H.",R,MI,7,0.860712945,25,4,15,4,0.64518702,0.833333333,0
7,106,House,29732,"STABENOW, Deborah Ann",D,MI,8,0.152768359,16,1,15,1,0.873577595,0.939393939,0
7,106,House,14430,"KILDEE, Dale Edward",D,MI,9,0.04345705,38,1,28,4,0.875075936,0.929577465,0
7,107,House,14430,"KILDEE, Dale Edward",D,MI,9,0.04345705,38,1,28,4,0.875075936,0.929577465,0
7,108,House,14430,"KILDEE, Dale Edward",D,MI,5,0.04345705,38,1,28,4,0.875075936,0.929577465,0
7,109,House,14430,"KILDEE, Dale Edward",D,MI,5,0.04345705,38,1,28,4,0.875075936,0.929577465,0
7,106,House,14407,"BONIOR, David Edward",D,MI,10,-0.418645293,24,1,20,0,0.950361252,0.977777778,0
7,107,House,14407,"BONIOR, David Edward",D,MI,10,-0.418645293,24,1,20,0,0.950361252,0.977777778,0
7,106,House,29365,"KNOLLENBERG, Joseph",R,MI,11,0.813755929,34,2,35,0,0.868517637,0.971830986,0
7,107,House,29365,"KNOLLENBERG, Joseph",R,MI,11,0.813755929,34,2,35,0,0.868517637,0.971830986,0
7,108,House,29365,"KNOLLENBERG, Joseph",R,MI,9,0.813755929,34,2,35,0,0.868517637,0.971830986,0
7,109,House,29365,"KNOLLENBERG, Joseph",R,MI,9,0.813755929,34,2,35,0,0.868517637,0.971830986,0
7,106,House,15033,"LEVIN, Sander Martin",D,MI,12,0.090297893,39,2,28,2,0.861384332,0.943661972,0
7,107,House,15033,"LEVIN, Sander Martin",D,MI,12,0.090297893,39,2,28,2,0.861384332,0.943661972,0
7,108,House,15033,"LEVIN, Sander Martin",D,MI,12,0.090297893,39,2,28,2,0.861384332,0.943661972,0
7,109,House,15033,"LEVIN, Sander Martin",D,MI,12,0.090297893,39,2,28,2,0.861384332,0.943661972,0
7,106,House,29531,"RIVERS, Lynn Nancy",D,MI,13,-1,23,1,18,0,0.922978163,0.976190476,0
7,107,House,29531,"RIVERS, Lynn Nancy",D,MI,13,-1,23,1,18,0,0.922978163,0.976190476,0
7,106,House,10713,"CONYERS, John, Jr.",D,MI,14,-0.095230825,35,1,28,2,0.852807879,0.954545455,0
7,107,House,10713,"CONYERS, John, Jr.",D,MI,14,-0.095230825,35,1,28,2,0.852807879,0.954545455,0
7,108,House,10713,"CONYERS, John, Jr.",D,MI,14,-0.095230825,35,1,28,2,0.852807879,0.954545455,0
7,109,House,10713,"CONYERS, John, Jr.",D,MI,14,-0.095230825,35,1,28,2,0.852807879,0.954545455,0
7,106,House,29733,"KILPATRICK, Carolyn Cheeks",D,MI,15,0.173076749,34,2,28,1,0.819883645,0.953846154,0
7,107,House,29733,"KILPATRICK, Carolyn Cheeks",D,MI,15,0.173076749,34,2,28,1,0.819883645,0.953846154,0
7,108,House,29733,"KILPATRICK, Carolyn Cheeks",D,MI,13,0.173076749,34,2,28,1,0.819883645,0.953846154,0
7,109,House,29733,"KILPATRICK, Carolyn Cheeks",D,MI,13,0.173076749,34,2,28,1,0.819883645,0.953846154,0
7,106,House,2605,"DINGELL, John David, Jr.",D,MI,16,0.210856989,35,5,25,5,0.747202277,0.857142857,0
7,107,House,2605,"DINGELL, John David, Jr.",D,MI,16,0.210856989,35,5,25,5,0.747202277,0.857142857,0
7,108,House,2605,"DINGELL, John David, Jr.",D,MI,15,0.210856989,35,5,25,5,0.747202277,0.857142857,0
7,109,House,2605,"DINGELL, John David, Jr.",D,MI,15,0.210856989,35,5,25,5,0.747202277,0.857142857,0
7,106,House,29532,"GUTKNECHT, Gilbert W.",R,MN,1,0.747238457,32,5,30,3,0.7677086,0.885714286,0
7,107,House,29532,"GUTKNECHT, Gilbert W.",R,MN,1,0.747238457,32,5,30,3,0.7677086,0.885714286,0
7,108,House,29532,"GUTKNECHT, Gilbert W.",R,MN,1,0.747238457,32,5,30,3,0.7677086,0.885714286,0
7,109,House,29532,"GUTKNECHT, Gilbert W.",R,MN,1,0.747238457,32,5,30,3,0.7677086,0.885714286,0
7,106,House,29366,"MINGE, David R.",D,MN,2,0.269263983,14,3,15,1,0.772475839,0.878787879,0
7,106,House,29126,"RAMSTAD, James (Jim)",R,MN,3,0.366546869,33,3,18,17,0.574722528,0.718309859,0
7,107,House,29126,"RAMSTAD, James (Jim)",R,MN,3,0.366546869,33,3,18,17,0.574722528,0.718309859,0
7,108,House,29126,"RAMSTAD, James (Jim)",R,MN,3,0.366546869,33,3,18,17,0.574722528,0.718309859,0
7,109,House,29126,"RAMSTAD, James (Jim)",R,MN,3,0.366546869,33,3,18,17,0.574722528,0.718309859,0
7,106,House,14458,"VENTO, Bruce Frank",D,MN,4,-0.49720031,7,0,12,0,0.996380866,1,0
7,106,House,14656,"SABO, Martin Olav",D,MN,5,0.115430169,32,6,29,2,0.694508493,0.884057971,0
7,107,House,14656,"SABO, Martin Olav",D,MN,5,0.115430169,32,6,29,2,0.694508493,0.884057971,0
7,108,House,14656,"SABO, Martin Olav",D,MN,5,0.115430169,32,6,29,2,0.694508493,0.884057971,0
7,109,House,14656,"SABO, Martin Olav",D,MN,5,0.115430169,32,6,29,2,0.694508493,0.884057971,0
7,106,House,29533,"LUTHER, William Paul",D,MN,6,0.001380767,24,0,19,3,0.721702456,0.934782609,0
7,107,House,29533,"LUTHER, William Paul",D,MN,6,0.001380767,24,0,19,3,0.721702456,0.934782609,0
7,106,House,29127,"PETERSON, Collin Clark",D,MN,7,0.477982849,22,16,29,4,0.58382833,0.718309859,0
7,107,House,29127,"PETERSON, Collin Clark",D,MN,7,0.477982849,22,16,29,4,0.58382833,0.718309859,0
7,108,House,29127,"PETERSON, Collin Clark",D,MN,7,0.477982849,22,16,29,4,0.58382833,0.718309859,0
7,109,House,29127,"PETERSON, Collin Clark",D,MN,7,0.477982849,22,16,29,4,0.58382833,0.718309859,0
7,106,House,14265,"OBERSTAR, James Louis",D,MN,8,0.231431752,30,8,28,3,0.727143645,0.84057971,0
7,107,House,14265,"OBERSTAR, James Louis",D,MN,8,0.231431752,30,8,28,3,0.727143645,0.84057971,0
7,108,House,14265,"OBERSTAR, James Louis",D,MN,8,0.231431752,30,8,28,3,0.727143645,0.84057971,0
7,109,House,14265,"OBERSTAR, James Louis",D,MN,8,0.231431752,30,8,28,3,0.727143645,0.84057971,0
7,106,House,29534,"WICKER, Roger F.",R,MS,1,0.765523314,35,2,34,0,0.845552027,0.971830986,0
7,107,House,29534,"WICKER, Roger F.",R,MS,1,0.765523314,35,2,34,0,0.845552027,0.971830986,0
7,108,House,29534,"WICKER, Roger F.",R,MS,1,0.765523314,35,2,34,0,0.845552027,0.971830986,0
7,109,House,29534,"WICKER, Roger F.",R,MS,1,0.765523314,35,2,34,0,0.845552027,0.971830986,0
7,106,House,29368,"THOMPSON, Bennie",D,MS,2,0.287826329,31,7,29,4,0.73332715,0.845070423,0
7,107,House,29368,"THOMPSON, Bennie",D,MS,2,0.287826329,31,7,29,4,0.73332715,0.845070423,0
7,108,House,29368,"THOMPSON, Bennie",D,MS,2,0.287826329,31,7,29,4,0.73332715,0.845070423,0
7,109,House,29368,"THOMPSON, Bennie",D,MS,2,0.287826329,31,7,29,4,0.73332715,0.845070423,0
7,106,House,29734,"PICKERING, Charles W. (Chip), Jr.",R,MS,3,0.746596456,32,3,31,3,0.792269051,0.913043478,0
7,107,House,29734,"PICKERING, Charles W. (Chip), Jr.",R,MS,3,0.746596456,32,3,31,3,0.792269051,0.913043478,0
7,108,House,29734,"PICKERING, Charles W. (Chip), Jr.",R,MS,3,0.746596456,32,3,31,3,0.792269051,0.913043478,0
7,109,House,29734,"PICKERING, Charles W. (Chip), Jr.",R,MS,3,0.746596456,32,3,31,3,0.792269051,0.913043478,0
7,106,House,29920,"SHOWS, Clifford Ronald",D,MS,4,0.50262028,14,6,17,7,0.537912488,0.704545455,0
7,107,House,29920,"SHOWS, Clifford Ronald",D,MS,4,0.50262028,14,6,17,7,0.537912488,0.704545455,0
7,106,House,15637,"TAYLOR, Gary Eugene (Gene)",D,MS,5,0.364868969,29,7,26,9,0.665431023,0.774647887,0
7,107,House,15637,"TAYLOR, Gary Eugene (Gene)",D,MS,5,0.364868969,29,7,26,9,0.665431023,0.774647887,0
7,108,House,15637,"TAYLOR, Gary Eugene (Gene)",D,MS,4,0.364868969,29,7,26,9,0.665431023,0.774647887,0
7,109,House,15637,"TAYLOR, Gary Eugene (Gene)",D,MS,4,0.364868969,29,7,26,9,0.665431023,0.774647887,0
7,106,House,12009,"CLAY, William Lacy, Sr.",D,MO,1,-0.536480844,15,0,16,0,0.995916963,1,0
7,106,House,29369,"TALENT, James Matthes",R,MO,2,0.710776091,16,3,9,3,0.638970435,0.806451613,0
7,106,House,14421,"GEPHARDT, Richard Andrew",D,MO,3,-0.418577582,23,1,21,0,0.950357974,0.977777778,0
7,107,House,14421,"GEPHARDT, Richard Andrew",D,MO,3,-0.418577582,23,1,21,0,0.950357974,0.977777778,0
7,108,House,14421,"GEPHARDT, Richard Andrew",D,MO,3,-0.418577582,23,1,21,0,0.950357974,0.977777778,0
7,106,House,14451,"SKELTON, Isaac Newton, IV (Ike)",D,MO,4,0.380443901,27,7,27,7,0.628471494,0.794117647,0
7,107,House,14451,"SKELTON, Isaac Newton, IV (Ike)",D,MO,4,0.380443901,27,7,27,7,0.628471494,0.794117647,0
7,108,House,14451,"SKELTON, Isaac Newton, IV (Ike)",D,MO,4,0.380443901,27,7,27,7,0.628471494,0.794117647,0
7,109,House,14451,"SKELTON, Isaac Newton, IV (Ike)",D,MO,4,0.380443901,27,7,27,7,0.628471494,0.794117647,0
7,106,House,29535,"McCARTHY, Karen",D,MO,5,-0.007998677,24,2,20,1,0.772357702,0.936170213,0
7,107,House,29535,"McCARTHY, Karen",D,MO,5,-0.007998677,24,2,20,1,0.772357702,0.936170213,0
7,108,House,29535,"McCARTHY, Karen",D,MO,5,-0.007998677,24,2,20,1,0.772357702,0.936170213,0
7,106,House,29370,"DANNER, Patsy Ann (Pat)",D,MO,6,0.415534586,10,3,15,3,0.595717967,0.806451613,0
7,106,House,29735,"BLUNT, Roy",R,MO,7,0.819953501,34,2,34,1,0.864697218,0.957746479,0
7,107,House,29735,"BLUNT, Roy",R,MO,7,0.819953501,34,2,34,1,0.864697218,0.957746479,0
7,108,House,29735,"BLUNT, Roy",R,MO,7,0.819953501,34,2,34,1,0.864697218,0.957746479,0
7,109,House,29735,"BLUNT, Roy",R,MO,7,0.819953501,34,2,34,1,0.864697218,0.957746479,0
7,106,House,29736,"EMERSON, Jo Ann",R,MO,8,0.812947392,35,1,33,2,0.851206839,0.957746479,0
7,107,House,29736,"EMERSON, Jo Ann",R,MO,8,0.812947392,35,1,33,2,0.851206839,0.957746479,0
7,108,House,29736,"EMERSON, Jo Ann",R,MO,8,0.812947392,35,1,33,2,0.851206839,0.957746479,0
7,109,House,29736,"EMERSON, Jo Ann",R,MO,8,0.812947392,35,1,33,2,0.851206839,0.957746479,0
7,106,House,29737,"HULSHOF, Kenny",R,MO,9,0.759283006,35,1,30,4,0.784749866,0.928571429,0
7,107,House,29737,"HULSHOF, Kenny",R,MO,9,0.759283006,35,1,30,4,0.784749866,0.928571429,0
7,108,House,29737,"HULSHOF, Kenny",R,MO,9,0.759283006,35,1,30,4,0.784749866,0.928571429,0
7,109,House,29737,"HULSHOF, Kenny",R,MO,9,0.759283006,35,1,30,4,0.784749866,0.928571429,0
7,106,House,29738,"HILL, Rick",R,MT,1,0.740645528,21,1,10,1,0.800614357,0.939393939,0
7,106,House,14605,"BEREUTER, Douglas Kent",R,NE,1,0.556843758,24,3,21,4,0.741980672,0.865384615,0
7,107,House,14605,"BEREUTER, Douglas Kent",R,NE,1,0.556843758,24,3,21,4,0.741980672,0.865384615,0
7,108,House,14605,"BEREUTER, Douglas Kent",R,NE,1,0.556843758,24,3,21,4,0.741980672,0.865384615,0
7,106,House,29921,"TERRY, Lee Raymond",R,NE,2,0.765705705,35,2,29,5,0.780709147,0.901408451,0
7,107,House,29921,"TERRY, Lee Raymond",R,NE,2,0.765705705,35,2,29,5,0.780709147,0.901408451,0
7,108,House,29921,"TERRY, Lee Raymond",R,NE,2,0.765705705,35,2,29,5,0.780709147,0.901408451,0
7,109,House,29921,"TERRY, Lee Raymond",R,NE,2,0.765705705,35,2,29,5,0.780709147,0.901408451,0
7,106,House,29129,"BARRETT, William E.",R,NE,3,0.753589749,20,2,11,0,0.803624034,0.939393939,0
7,106,House,29922,"BERKLEY, Shelley",D,NV,1,-0.262404621,38,1,31,0,0.958841622,0.985714286,0
7,107,House,29922,"BERKLEY, Shelley",D,NV,1,-0.262404621,38,1,31,0,0.958841622,0.985714286,0
7,108,House,29922,"BERKLEY, Shelley",D,NV,1,-0.262404621,38,1,31,0,0.958841622,0.985714286,0
7,109,House,29922,"BERKLEY, Shelley",D,NV,1,-0.262404621,38,1,31,0,0.958841622,0.985714286,0
7,106,House,29739,"GIBBONS, James A.",R,NV,2,0.716998756,29,6,27,6,0.569047749,0.823529412,0
7,107,House,29739,"GIBBONS, James A.",R,NV,2,0.716998756,29,6,27,6,0.569047749,0.823529412,0
7,108,House,29739,"GIBBONS, James A.",R,NV,2,0.716998756,29,6,27,6,0.569047749,0.823529412,0
7,109,House,29739,"GIBBONS, James A.",R,NV,2,0.716998756,29,6,27,6,0.569047749,0.823529412,0
7,106,House,29740,"SUNUNU, John E.",R,NH,1,0.746968985,23,3,13,3,0.714539647,0.857142857,0
7,107,House,29740,"SUNUNU, John E.",R,NH,1,0.746968985,23,3,13,3,0.714539647,0.857142857,0
7,106,House,29538,"BASS, Charles Foster",R,NH,2,0.491993576,29,8,24,10,0.632407904,0.746478873,0
7,107,House,29538,"BASS, Charles Foster",R,NH,2,0.491993576,29,8,24,10,0.632407904,0.746478873,0
7,108,House,29538,"BASS, Charles Foster",R,NH,2,0.491993576,29,8,24,10,0.632407904,0.746478873,0
7,109,House,29538,"BASS, Charles Foster",R,NH,2,0.491993576,29,8,24,10,0.632407904,0.746478873,0
7,106,House,29132,"ANDREWS, Robert Ernest",D,NJ,1,0.04612178,38,1,26,2,0.896998942,0.955223881,0
7,107,House,29132,"ANDREWS, Robert Ernest",D,NJ,1,0.04612178,38,1,26,2,0.896998942,0.955223881,0
7,108,House,29132,"ANDREWS, Robert Ernest",D,NJ,1,0.04612178,38,1,26,2,0.896998942,0.955223881,0
7,109,House,29132,"ANDREWS, Robert Ernest",D,NJ,1,0.04612178,38,1,26,2,0.896998942,0.955223881,0
7,106,House,29539,"LoBIONDO, Frank A.",R,NJ,2,0.391686976,32,4,24,11,0.642277241,0.788732394,0
7,107,House,29539,"LoBIONDO, Frank A.",R,NJ,2,0.391686976,32,4,24,11,0.642277241,0.788732394,0
7,108,House,29539,"LoBIONDO, Frank A.",R,NJ,2,0.391686976,32,4,24,11,0.642277241,0.788732394,0
7,109,House,29539,"LoBIONDO, Frank A.",R,NJ,2,0.391686976,32,4,24,11,0.642277241,0.788732394,0
7,106,House,15112,"SAXTON, Hugh James",R,NJ,3,0.408567101,30,6,23,10,0.627317786,0.768115942,0
7,107,House,15112,"SAXTON, Hugh James",R,NJ,3,0.408567101,30,6,23,10,0.627317786,0.768115942,0
7,108,House,15112,"SAXTON, Hugh James",R,NJ,3,0.408567101,30,6,23,10,0.627317786,0.768115942,0
7,109,House,15112,"SAXTON, Hugh James",R,NJ,3,0.408567101,30,6,23,10,0.627317786,0.768115942,0
7,106,House,14863,"SMITH, Christopher Henry",R,NJ,4,0.373605371,30,6,22,13,0.652519643,0.732394366,0
7,107,House,14863,"SMITH, Christopher Henry",R,NJ,4,0.373605371,30,6,22,13,0.652519643,0.732394366,0
7,108,House,14863,"SMITH, Christopher Henry",R,NJ,4,0.373605371,30,6,22,13,0.652519643,0.732394366,0
7,109,House,14863,"SMITH, Christopher Henry",R,NJ,4,0.373605371,30,6,22,13,0.652519643,0.732394366,0
7,106,House,14855,"ROUKEMA, Margaret Scafati",R,NJ,5,0.426932186,14,3,16,6,0.690628707,0.769230769,0
7,107,House,14855,"ROUKEMA, Margaret Scafati",R,NJ,5,0.426932186,14,3,16,6,0.690628707,0.769230769,0
7,106,House,15454,"PALLONE, Frank, Jr.",D,NJ,6,-0.691049039,39,1,25,1,0.947199702,0.96969697,0
7,107,House,15454,"PALLONE, Frank, Jr.",D,NJ,6,-0.691049039,39,1,25,1,0.947199702,0.96969697,0
7,108,House,15454,"PALLONE, Frank, Jr.",D,NJ,6,-0.691049039,39,1,25,1,0.947199702,0.96969697,0
7,109,House,15454,"PALLONE, Frank, Jr.",D,NJ,6,-0.691049039,39,1,25,1,0.947199702,0.96969697,0
7,106,House,29371,"FRANKS, Robert Douglas",R,NJ,7,0.416608661,12,1,8,6,0.677745461,0.740740741,0
7,106,House,29741,"PASCRELL, William J., Jr.",D,NJ,8,0.009083182,39,0,25,6,0.845073521,0.914285714,0
7,107,House,29741,"PASCRELL, William J., Jr.",D,NJ,8,0.009083182,39,0,25,6,0.845073521,0.914285714,0
7,108,House,29741,"PASCRELL, William J., Jr.",D,NJ,8,0.009083182,39,0,25,6,0.845073521,0.914285714,0
7,109,House,29741,"PASCRELL, William J., Jr.",D,NJ,8,0.009083182,39,0,25,6,0.845073521,0.914285714,0
7,106,House,29742,"ROTHMAN, Steven",D,NJ,9,-0.257689863,39,1,30,1,0.932285249,0.971830986,0
7,107,House,29742,"ROTHMAN, Steven",D,NJ,9,-0.257689863,39,1,30,1,0.932285249,0.971830986,0
7,108,House,29742,"ROTHMAN, Steven",D,NJ,9,-0.257689863,39,1,30,1,0.932285249,0.971830986,0
7,109,House,29742,"ROTHMAN, Steven",D,NJ,9,-0.257689863,39,1,30,1,0.932285249,0.971830986,0
7,106,House,15619,"PAYNE, Donald Milford",D,NJ,10,-0.029839329,29,0,27,3,0.925555646,0.949152542,0
7,107,House,15619,"PAYNE, Donald Milford",D,NJ,10,-0.029839329,29,0,27,3,0.925555646,0.949152542,0
7,108,House,15619,"PAYNE, Donald Milford",D,NJ,10,-0.029839329,29,0,27,3,0.925555646,0.949152542,0
7,109,House,15619,"PAYNE, Donald Milford",D,NJ,10,-0.029839329,29,0,27,3,0.925555646,0.949152542,0
7,106,House,29541,"FRELINGHUYSEN, Rodney P.",R,NJ,11,0.42909655,28,7,25,10,0.668135226,0.757142857,0
7,107,House,29541,"FRELINGHUYSEN, Rodney P.",R,NJ,11,0.42909655,28,7,25,10,0.668135226,0.757142857,0
7,108,House,29541,"FRELINGHUYSEN, Rodney P.",R,NJ,11,0.42909655,28,7,25,10,0.668135226,0.757142857,0
7,109,House,29541,"FRELINGHUYSEN, Rodney P.",R,NJ,11,0.42909655,28,7,25,10,0.668135226,0.757142857,0
7,106,House,29923,"HOLT, Rush",D,NJ,12,-0.065135255,37,2,30,2,0.859751284,0.943661972,0
7,107,House,29923,"HOLT, Rush",D,NJ,12,-0.065135255,37,2,30,2,0.859751284,0.943661972,0
7,108,House,29923,"HOLT, Rush",D,NJ,12,-0.065135255,37,2,30,2,0.859751284,0.943661972,0
7,109,House,29923,"HOLT, Rush",D,NJ,12,-0.065135255,37,2,30,2,0.859751284,0.943661972,0
7,106,House,29373,"MENENDEZ, Robert",D,NJ,13,-0.082147956,32,1,29,1,0.904478729,0.968253968,0
7,107,House,29373,"MENENDEZ, Robert",D,NJ,13,-0.082147956,32,1,29,1,0.904478729,0.968253968,0
7,108,House,29373,"MENENDEZ, Robert",D,NJ,13,-0.082147956,32,1,29,1,0.904478729,0.968253968,0
7,109,House,29373,"MENENDEZ, Robert",D,NJ,13,-0.082147956,32,1,29,1,0.904478729,0.968253968,0
7,106,House,29779,"WILSON, Heather",R,NM,1,0.606076002,31,1,29,9,0.695881009,0.857142857,0
7,107,House,29779,"WILSON, Heather",R,NM,1,0.606076002,31,1,29,9,0.695881009,0.857142857,0
7,108,House,29779,"WILSON, Heather",R,NM,1,0.606076002,31,1,29,9,0.695881009,0.857142857,0
7,109,House,29779,"WILSON, Heather",R,NM,1,0.606076002,31,1,29,9,0.695881009,0.857142857,0
7,106,House,14861,"SKEEN, Joseph Richard",R,NM,2,0.751604557,25,2,17,2,0.82489413,0.913043478,0
7,107,House,14861,"SKEEN, Joseph Richard",R,NM,2,0.751604557,25,2,17,2,0.82489413,0.913043478,0
7,106,House,29924,"UDALL, Thomas (Tom)",D,NM,3,0.084373757,37,4,27,3,0.789038599,0.901408451,0
7,107,House,29924,"UDALL, Thomas (Tom)",D,NM,3,0.084373757,37,4,27,3,0.789038599,0.901408451,0
7,108,House,29924,"UDALL, Thomas (Tom)",D,NM,3,0.084373757,37,4,27,3,0.789038599,0.901408451,0
7,109,House,29924,"UDALL, Thomas (Tom)",D,NM,3,0.084373757,37,4,27,3,0.789038599,0.901408451,0
7,106,House,29542,"FORBES, Michael Patrick",R,NY,1,NA,NA,NA,NA,NA,NA,NA,NA
7,106,House,29374,"LAZIO, Enrico A. (Rick)",R,NY,2,0.428599775,12,1,9,9,0.625697017,0.677419355,0
7,106,House,29375,"KING, Peter T.",R,NY,3,0.59108907,28,2,32,7,0.752331495,0.869565217,0
7,107,House,29375,"KING, Peter T.",R,NY,3,0.59108907,28,2,32,7,0.752331495,0.869565217,0
7,108,House,29375,"KING, Peter T.",R,NY,3,0.59108907,28,2,32,7,0.752331495,0.869565217,0
7,109,House,29375,"KING, Peter T.",R,NY,3,0.59108907,28,2,32,7,0.752331495,0.869565217,0
7,106,House,29744,"McCARTHY, Carolyn",D,NY,4,0.110527992,38,1,26,5,0.83494556,0.914285714,0
7,107,House,29744,"McCARTHY, Carolyn",D,NY,4,0.110527992,38,1,26,5,0.83494556,0.914285714,0
7,108,House,29744,"McCARTHY, Carolyn",D,NY,4,0.110527992,38,1,26,5,0.83494556,0.914285714,0
7,109,House,29744,"McCARTHY, Carolyn",D,NY,4,0.110527992,38,1,26,5,0.83494556,0.914285714,0
7,106,House,15000,"ACKERMAN, Gary Leonard",D,NY,5,-0.328839481,34,1,27,0,0.944950998,0.983870968,0
7,107,House,15000,"ACKERMAN, Gary Leonard",D,NY,5,-0.328839481,34,1,27,0,0.944950998,0.983870968,0
7,108,House,15000,"ACKERMAN, Gary Leonard",D,NY,5,-0.328839481,34,1,27,0,0.944950998,0.983870968,0
7,109,House,15000,"ACKERMAN, Gary Leonard",D,NY,5,-0.328839481,34,1,27,0,0.944950998,0.983870968,0
7,106,House,29776,"MEEKS, Gregory W.",D,NY,6,0.152616799,38,2,27,4,0.801448405,0.915492958,0
7,107,House,29776,"MEEKS, Gregory W.",D,NY,6,0.152616799,38,2,27,4,0.801448405,0.915492958,0
7,108,House,29776,"MEEKS, Gregory W.",D,NY,6,0.152616799,38,2,27,4,0.801448405,0.915492958,0
7,109,House,29776,"MEEKS, Gregory W.",D,NY,6,0.152616799,38,2,27,4,0.801448405,0.915492958,0
7,106,House,29925,"CROWLEY, Joseph",D,NY,7,-0.116218753,39,1,28,1,0.925632954,0.971014493,0
7,107,House,29925,"CROWLEY, Joseph",D,NY,7,-0.116218753,39,1,28,1,0.925632954,0.971014493,0
7,108,House,29925,"CROWLEY, Joseph",D,NY,7,-0.116218753,39,1,28,1,0.925632954,0.971014493,0
7,109,House,29925,"CROWLEY, Joseph",D,NY,7,-0.116218753,39,1,28,1,0.925632954,0.971014493,0
7,106,House,29377,"NADLER, Jerrold Lewis",D,NY,8,-0.676872313,39,1,27,1,0.949179947,0.970588235,0
7,107,House,29377,"NADLER, Jerrold Lewis",D,NY,8,-0.676872313,39,1,27,1,0.949179947,0.970588235,0
7,108,House,29377,"NADLER, Jerrold Lewis",D,NY,8,-0.676872313,39,1,27,1,0.949179947,0.970588235,0
7,109,House,29377,"NADLER, Jerrold Lewis",D,NY,8,-0.676872313,39,1,27,1,0.949179947,0.970588235,0
7,106,House,29926,"WEINER, Anthony D.",D,NY,9,-0.339556068,38,1,31,0,0.95046401,0.985714286,0
7,107,House,29926,"WEINER, Anthony D.",D,NY,9,-0.339556068,38,1,31,0,0.95046401,0.985714286,0
