9991445640 1VIRGINI 20001TRIBLE     00000000000000000000000000000000000000000000000000000000000000116116111161616111111111111111900000000000000000000000000000000000000000000000000000000000000000000000
9991445742 2ARKANSA 10001TUCKER     00000000000000000000000000000000000000000000000000000000000000161666661661251161100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991445833 4MINNESO 10001VENTO      00100010000000000001010010111001000000010001100000000000000000161116661661161111111691161661561611111166111116111116161111611111661661111661616111119199000000000000
9991445934 9MISSOUR 10001VOLKMER    00100010000000000001010010111001000000010001100000000000000000166116111666666616111119161611166611111166111111111111161111611191661661100000000000000000000000000000
999144601418PENNSYL 10001WALGREN    00100010000000000001010010111001000000010001100000000000000000111116661161611111111191161611161666111161111191100000000000000000000000000000000000000000000000000000
999144611416PENNSYL 20001WALKER     00100010000000000001010010111001000000010001100000000000000000616111111166616611111611111111116111111116616111116666616111611111116111100000000000000000000000000000
9991446253 3OKLAHOM 10001WATKINS    00100010000000000001010010111001000000010001100000000000000000911111661161616691111111961111116111111166111111100000000000000000000000000000000000000000000000000000
999144631320NEW YOR 10001WEISS      00100010000000000001010010111001000000010001100000000000000000161666661111161131111611161661161666111166111111611191900000000000000000000000000000000000000000000000
9991446447 3NORTH C 10001WHITLEY    00100010000000000001010010111001000000010001100000000000000000611111161161166191111111161111116111111166110000000000000000000000000000000000000000000000000000000000
9991446534 2MISSOUR 10001YOUNG  R   00100010000000000001010010111001000000010001100000000000000000161116661661166111133911161999161661111166110000000000000000000000000000000000000000000000000000000000
9991446633 7MINNESO 20022STANGELAND 00100010000000000001010010111001000000010001100000000000000000666111111116616611111111111111116166111166696111100000000000000000000000000000000000000000000000000000
9991446744 5GEORGIA 10022FOWLER     00000000000000000000000000000000000000000000000000000000000000116111661161111191919191161111166619119966990000000000000000000000000000000000000000000000000000000000
9991446873 7WASHING 20022CUNNINGHAM 00000000000000000000000000000000000000000000000000000000000000666111111166526611100000000000000000000000000000000000000000000000000000000000000000000000000000000000
9991446945 1LOUISIA 20022LIVINGSTON 00100010000000000001010010111001000000010001100000000000000000006111111166616616116211111111116112111116116691119961916111611111116111161916100000000000000000000000
999144701321NEW YOR 10022GARCIA     00100010000000000001010010111001000000010001100000000000000000000000000000000011911613161661161611111166111110000000000000000000000000000000000000000000000000000000
999144711318NEW YOR 20022GREEN      00100010000000000001010010111001000000010001100000000000000000000000000000000091116119111111116112111166116111616666900000000000000000000000000000000000000000000000
999146002310MICHIGA 10001ALBOSTA  D 00100010000000000001010010111001000000010001100000000000000000000000000000000000031111161611166611111000000000000000000000000000000000000000000000000000000000000000
9991460142 4ARKANSA 10001ANTHONY  B 00100010000000000001010010111001000000010001100000000000000000000000000000000000011111161111116119111191111111111111100000000000000000000000000000000000000000000000
999146021425PENNSYL 10001ATKINSON  E00000000000000000000000000000000000000000000000000000000000000000000000000000000011611100000000000000000000000000000000000000000000000000000000000000000000000000000
999146031421PENNSYL 10001BAILEY  D  00000000000000000000000000000000000000000000000000000000000000000000000000000000011611161111100000000000000000000000000000000000000000000000000000000000000000000000
9991460452 8MARYLAN 10001BARNES  M  00100010000000000001010010111001000000010001100000000000000000000000000000000000019611161611161666111166390000000000000000000000000000000000000000000000000000000000
9991460535 1NEBRASK 20001BEREUTER  D00100010000000000001010010111001000000010001100000000000000000000000000000000000011111111111116166111166116111116666116111611111116111161116111611111111111111661110
9991460642 2ARKANSA 20001BETHUNE  E 00100010000000000001010010111001000000010001100000000000000000000000000000000000011611911999116166191000000000000000000000000000000000000000000000000000000000000000
9991460754 5TENNESS 10001BONER  B   00100010000000000001010010111001000000010001100000000000000000000000000000000000011611161111166611191166190000000000000000000000000000000000000000000000000000000000
9991460852 6MARYLAN 10001BYRON  B   00100010000000000001010010111001000000010001100000000000000000000000000000000000011111911111116166111166111111111161100000000000000000000000000000000000000000000000
9991460948 4SOUTH C 20001CAMPBELL  C00100010000000000001010010111001000000010001100000000000000000000000000000000000016911111111116111111166110000000000000000000000000000000000000000000000000000000000
9991461013 1NEW YOR 20001CARNEY  W  00100010000000000001010010111001000000010001100000000000000000000000000000000000011111111111116166111166190000000000000000000000000000000000000000000000000000000000
9991461168 1WYOMING 20001CHENEY  R  00100010000000000001010010111001000000010001100000000000000000000000000000000000011111111116116111191116611110000000000000000000000000000000000000000000000000000000
999146121423PENNSYL 20001CLINGER  W 00100010000000000001010010111001000000010001100000000000000000000000000000000000016511111111116111111166111111116666116111611111116111100000000000000000000000000000
999146137115CALIFOR 10001COELHO  A  00100010000000000001010010111001000000010001100000000000000000000000000000000000011111161119166611111166111110000000000000000000000000000000000000000000000000000000
999146141213NEW JER 20001COURTER  J 00100010000000000001010010111001000000010001100000000000000000000000000000000000011111111111116111191166116111100000000000000000000000000000000000000000000000000000
999146152122ILLINOI 20001CRANE  D   00100010000000000001010010111001000000010001100000000000000000000000000000000000066111116116616166111000000000000000000000000000000000000000000000000000000000000000
999146167139CALIFOR 20001DANNEMEYER 00100010000000000001010010111001000000010001100000000000000000000000000000000000016111111116116165111116616691199999100000000000000000000000000000000000000000000000
9991461737 1SOUTH D 10001DASCHLE    00100010000000000001010010111001000000010001100000000000000000000000000000000000011691161611116111911161110000000000000000000000000000000000000000000000000000000000
999146182311MICHIGA 20001DAVIS  R   00100010000000000001010010111001000000010001100000000000000000000000000000000000011111111611166612111166111191196661100000000000000000000000000000000000000000000000
9991461922 8INDIANA 20001DECKARD  H 00000000000000000000000000000000000000000000000000000000000000000000000000000000011691111111100000000000000000000000000000000000000000000000000000000000000000000000
999146207128CALIFOR 10001DIXON  J   00100010000000000001010010111001000000010001100000000000000000000000000000000000091699161611161661111166111111111111161111611111991761199661616111111166000000000000
999146213 11MASSACH 10001DONNELLY  B00100010000000000001010010111001000000010001100000000000000000000000000000000000011111161111161666111166111111111111100000000000000000000000000000000000000000000000
9991462214 4PENNSYL 20001DOUGHERTY  00000000000000000000000000000000000000000000000000000000000000000000000000000000011611161111900000000000000000000000000000000000000000000000000000000000000000000000
9991462333 1MINNESO 20001ERDAHL  A  00000000000000000000000000000000000000000000000000000000000000000000000000000000019111111111100000000000000000000000000000000000000000000000000000000000000000000000
